A_symbol,B_symbol,y_exists,S_cos,S_wcos,S_dot,same_group,same_period,source,notes
Mg,S,1,2.910662255249e-01,7.455335482337e-01,4.830281375166e+00,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mg,Sb,1,-1.986463867622e-01,3.332145293349e-01,-2.394457919831e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mg,Sc,0,-1.842343143506e-01,4.403423824806e-01,-2.690863262942e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Se)"
Mg,Se,1,-5.099049627147e-03,5.853567138878e-01,-6.498556647297e-02,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mg,Sg,0,-2.317143642601e-01,-4.815089415255e-01,-1.051639031535e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Sg,Si)"
Mg,Si,1,4.982318869446e-02,5.324694855088e-01,6.778237760066e-01,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mg,Sm,0,-3.961480252922e-01,-6.733826188442e-02,-7.520038911357e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Pb)"
Mg,Sn,1,-1.638579303328e-01,5.251395597779e-01,-1.826271544117e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mg,Sr,0,-2.365671574256e-01,5.089143037991e-01,-3.024661950686e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Te)"
Mg,Tb,0,-3.734186197550e-01,-4.672824914658e-02,-7.603201358040e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Pb)"
Mg,Tc,0,-3.558051798058e-01,-3.322218691101e-02,-5.435679193949e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Sn)"
Mg,Te,1,-9.487964369310e-02,5.423088719864e-01,-1.142743307756e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mg,Ti,0,-1.836360966017e-01,3.640624080419e-01,-3.732495620354e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Se)"
Mg,V,0,-2.161324009009e-01,3.300376402731e-01,-4.323067339763e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,S)"
Mg,Y,0,-1.337019039853e-01,1.084659149048e-03,-1.254937516579e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Te)"
Mg,Zr,0,-3.833282959243e-01,-7.891074367012e-02,-6.839058101065e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mg,Sb)"
Mn,Mo,0,2.042033968984e-02,3.142574532161e-01,1.081395676617e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,P)"
Mn,N,0,1.664637889345e-01,3.076978322120e-01,2.088294564765e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pr)"
Mn,Na,0,-4.076000852326e-02,1.247706987937e-01,-1.487177692814e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Si)"
Mn,Nb,0,-8.205922247291e-02,-2.189796898052e-01,-1.401777758821e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,P)"
Mn,Nd,0,6.551408830855e-01,8.281810455327e-01,7.411157103606e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mn,Po)"
Mn,Ne,0,8.264322085398e-02,8.681908517939e-02,2.392945586077e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mn,O)"
Mn,O,1,1.652847817190e-01,4.111013029797e-01,2.621055840691e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mn,P,0,1.798820638866e-01,2.781856364149e-01,1.125543903823e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(P,Yb)"
Mn,Pb,0,-5.948814816483e-05,6.007896488670e-02,-3.638833696131e-04,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pb,Sc)"
Mn,Po,1,-2.705300077164e-03,2.545693525475e-01,-2.140286380061e-02,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mn,Pr,0,4.350996351388e-01,6.789392726198e-01,4.452321316696e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mn,Po)"
Mn,S,0,9.425110072103e-02,2.479336437176e-01,8.155402543244e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(S,Sc)"
Mn,Sb,0,1.358402925169e-01,3.759838008157e-01,8.537554768117e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Sb,Sc)"
Mn,Se,0,-5.530148212977e-03,1.708849553076e-01,-3.674876905968e-02,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Se,Ti)"
Mn,Si,0,4.225589279521e-01,7.105332311699e-01,2.997442887317e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Si,Ti)"
Mn,Te,0,-6.742050499416e-02,6.961067372913e-02,-4.233952661934e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Te,Ti)"
Mo,N,1,-1.249013120021e-01,-4.359203664366e-02,-8.195869615534e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,Na,0,-7.759906137487e-02,-3.269638016689e-02,-1.480952476566e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Sn)"
Mo,Nb,0,-2.407763537207e-02,-3.207643311770e-02,-2.151402448069e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,Sb)"
Mo,Nd,0,3.272846277641e-02,3.139962716428e-01,1.936569033743e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nd,Sn)"
Mo,Ne,0,-9.328453785608e-02,-1.212239067634e-01,-1.412834562799e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,O)"
Mo,No,0,-1.339624551120e-01,-3.471309658104e-01,-1.644881533779e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(No,Sn)"
Mo,Np,0,-1.285660721885e-01,-2.882771239022e-01,-1.015381975461e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Np,Sn)"
Mo,O,1,-9.536303119778e-02,-1.856266916662e-03,-7.910055119933e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,P,1,-1.868920096835e-01,-2.764003007256e-02,-6.116759007271e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,Pa,0,-1.323344988570e-01,-3.013636517278e-01,-1.044818814939e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pa,Sn)"
Mo,Pb,0,-1.404428526866e-01,6.373202779841e-04,-4.493528060280e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pb,Sr)"
Mo,Pm,0,-4.255854659470e-03,2.854981578055e-01,-2.216246063027e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pm,Sn)"
Mo,Po,1,-8.249616428062e-02,1.452072207821e-01,-3.413864322339e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,Pr,0,1.416557872891e-02,3.155679095458e-01,7.582076464926e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pr,Sn)"
Mo,Pu,0,-1.283713309401e-01,-2.942174026907e-01,-1.013908551155e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pu,Sn)"
Mo,Ra,0,-9.061944825391e-02,1.589511272031e-02,-3.595650014957e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Ra,Sn)"
Mo,Rb,0,-1.028532092008e-01,5.401527109369e-02,-3.923416697077e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Rb,Sn)"
Mo,Rf,0,-1.308855304139e-01,-3.426422362669e-01,-1.605546004549e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Rf,Sn)"
Mo,S,1,-1.357576174222e-01,-3.322928560033e-02,-6.144396550124e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,Sb,0,-6.747762006685e-02,1.556917419558e-01,-2.218302195433e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Sb,Sr)"
Mo,Sc,0,-5.280995044647e-02,1.827869206876e-01,-2.103639322202e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Sc,Sn)"
Mo,Se,1,-1.556903901992e-01,-7.249589709482e-03,-5.411577600034e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,Si,0,-9.468111868571e-02,1.632543583519e-01,-3.513039826071e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Si,Sr)"
Mo,Sm,0,1.611935310538e-02,3.364613013460e-01,8.345351133109e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,Po)"
Mo,Sn,0,-1.251306683852e-01,1.050007181822e-01,-3.803610737542e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Sn,Y)"
Mo,Sr,0,-4.491202033616e-02,1.832227855756e-01,-1.566099665242e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,Te)"
Mo,Tb,0,2.510287247053e-02,3.308419335796e-01,1.393985819204e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,Po)"
Mo,Te,1,-1.494196628342e-01,-5.701106757472e-03,-4.908149772533e+00,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Mo,Ti,0,-2.034333814024e-02,1.714666363761e-01,-1.127711177603e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,S)"
Mo,V,0,1.796785323387e-03,1.915006916758e-01,9.801729823208e-02,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,Se)"
Mo,Y,0,1.009796397503e-01,3.382487756644e-01,2.584953535658e+01,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Mo,Te)"
N,Na,1,6.043036633317e-01,4.024136688013e-01,2.732059775020e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Nb,1,-5.900439959961e-01,-5.060566950378e-01,-1.248942765382e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Nd,1,-4.388949631378e-01,-1.606772922469e-01,-6.152027787268e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Ne,0,8.525689696021e-01,8.628120934917e-01,3.058873268208e+01,0,1,matched_negative_sampling,"fallback_matched_from_positive=(N,Zr)"
N,Ni,0,-2.552240601928e-01,8.968534067811e-02,-2.182888809052e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Tb)"
N,No,1,-2.727284710913e-01,-4.153842704392e-01,-7.932906226503e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Np,1,-2.558796300582e-01,-4.330505896835e-01,-4.787283025196e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,O,0,8.786009576686e-01,9.045787939982e-01,1.726400094023e+01,0,1,matched_negative_sampling,"fallback_matched_from_positive=(O,Ta)"
N,Os,0,-4.052178085447e-01,-8.279191730823e-02,-3.915216515204e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Ra)"
N,P,0,8.161596389165e-01,8.310609853806e-01,6.327848400964e+00,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Y)"
N,Pa,1,-2.941772418824e-01,-4.530369896728e-01,-5.502085000045e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Pb,0,-2.928582946072e-02,2.931968573656e-01,-2.219707046241e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pa)"
N,Pd,0,-5.870652562727e-01,-5.056691416262e-01,-1.244110780594e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Th)"
N,Pm,1,-5.913729228719e-01,-3.153779091422e-01,-7.295296385133e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Po,0,-2.073138137760e-01,1.005684179374e-01,-2.032315164248e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pu)"
N,Pr,1,-6.342796272695e-01,-3.519478964072e-01,-8.042386046237e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Pt,0,-1.396316055086e-01,1.932543608912e-01,-1.092041581870e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,No)"
N,Pu,1,-2.749783554583e-01,-4.428864322635e-01,-5.144931158694e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Ra,1,-5.540073556464e-01,-2.619653584414e-01,-5.207410878890e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Rb,1,-5.261773886481e-01,-1.863952199384e-01,-4.754765317510e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Re,1,-3.059927324410e-01,-1.451614556818e-02,-2.718883696479e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Rf,1,-3.079821688224e-01,-4.423254054182e-01,-8.949669665943e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Rh,0,-5.189593774277e-01,-2.043043203914e-01,-5.711290614842e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Sr)"
N,Rn,0,5.455895193886e-01,6.286916676594e-01,6.568506695166e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Th)"
N,Ru,0,-4.828314603866e-01,-1.756210915129e-01,-4.918378673245e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Sr)"
N,S,0,7.041287913888e-01,7.548748354557e-01,7.549487108626e+00,0,0,matched_negative_sampling,"fallback_matched_from_positive=(N,Rf)"
N,Sb,0,1.247729331679e-01,3.965952067662e-01,9.716987698379e-01,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pm)"
N,Sc,1,-2.368075118415e-01,9.252592311059e-02,-2.234607802501e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Se,0,4.175321644188e-01,6.464739428213e-01,3.437972005930e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Yb)"
N,Sg,1,-2.024168642893e-01,-3.613414792441e-01,-5.935333975822e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Si,0,3.911750435394e-01,5.455809430079e-01,3.438279264640e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Na)"
N,Sm,1,-5.262350476761e-01,-2.360215570062e-01,-6.453972202452e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Sn,0,1.285788676502e-02,3.546785005980e-01,9.258746917136e-02,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Nd)"
N,Sr,1,-6.663661389453e-02,1.931719848542e-01,-5.504527442460e-01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Ta,1,-4.996487505199e-01,-2.299850400463e-01,-5.209856541449e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Tb,1,-5.145460131499e-01,-2.122225591764e-01,-6.768765515095e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Tc,0,-4.900801322963e-01,-2.101133035082e-01,-4.837192567767e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Rb)"
N,Te,0,2.062391840041e-01,4.702979281351e-01,1.604839304859e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pm)"
N,Th,1,-1.762112220099e-01,-4.881938951798e-02,-5.762698350486e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Ti,1,-3.053275930137e-01,-1.170447926496e-02,-4.009516796960e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Tl,0,-3.068025869947e-01,2.484389699624e-03,-2.732824962272e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pa)"
N,Tm,1,-1.981607201872e-01,9.266048496971e-03,-2.816253080164e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,U,1,-2.635667257313e-01,-4.328595111422e-01,-4.939831760194e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,V,1,-3.674239320093e-01,-5.454200079347e-02,-4.748148489677e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,W,1,-1.860969104485e-01,-3.782154237114e-02,-4.547059521440e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Xe,0,7.808581099609e-01,8.184222733909e-01,1.403144924182e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Pr)"
N,Y,1,-2.038677250343e-01,-2.158386359553e-01,-1.236282485616e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Yb,1,-1.901967257226e-01,7.739020713170e-02,-1.571771455012e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
N,Zn,0,8.192310549995e-01,7.891875812020e-01,9.349799043502e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(N,Tm)"
N,Zr,1,-5.914634391835e-01,-3.174926775440e-01,-6.817702529198e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Nb,0,-5.499934924135e-01,-3.040491839179e-01,-3.385885798049e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Sn)"
Na,Nd,0,-4.336960040217e-01,-1.428591162950e-02,-1.768071102417e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nd,O)"
Na,Ne,0,5.824491174132e-01,3.471212595430e-01,6.077802277956e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,O)"
Na,No,0,-2.132188997953e-01,-2.987504302914e-01,-1.803782439504e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(No,S)"
Na,Np,0,-3.135737998999e-01,-3.710175371627e-01,-1.706277925561e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Np,S)"
Na,O,1,6.650167050077e-01,4.967525745675e-01,3.800484338991e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,P,1,3.375126999698e-01,4.152987957091e-01,7.610754005458e+00,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Pa,0,-3.301468644258e-01,-3.610334077573e-01,-1.795899436730e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pa,S)"
Na,Pb,1,-2.498899485701e-01,1.810313159419e-01,-5.508629113665e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Pm,0,-5.860280219368e-01,-2.395031936120e-01,-2.102599233663e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Pb)"
Na,Po,1,-3.131865743646e-01,-1.156677444318e-01,-8.929405940573e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Pr,0,-5.723979381773e-01,-1.405774559296e-01,-2.110857073869e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Pb)"
Na,Pu,0,-3.226768680440e-01,-3.625688725019e-01,-1.755923149809e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pu,S)"
Na,Ra,0,-5.308384678532e-01,-1.323881181797e-02,-1.451193471179e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Ra,S)"
Na,Rb,0,-4.231676094881e-01,6.725098322898e-02,-1.112156582887e+01,1,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Te)"
Na,Re,0,-3.607476096868e-01,-5.298840950544e-02,-9.322654611491e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Re,S)"
Na,Rf,0,-2.352402201062e-01,-3.048085664644e-01,-1.988152179424e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Rf,S)"
Na,S,1,4.564887916483e-01,4.841504894380e-01,1.423482320135e+01,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Sb,1,-1.467412826640e-01,1.006213469796e-01,-3.323687570603e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Sc,0,-2.101518968716e-01,2.519454240356e-01,-5.767608382433e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Se)"
Na,Se,1,8.702928904630e-02,2.741143995868e-01,2.084176279439e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Sg,0,-1.690356967543e-01,-2.858735680479e-01,-1.441562613296e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Sg,Si)"
Na,Si,1,1.334145016714e-01,3.420401262141e-01,3.410591149414e+00,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Sn,1,-1.903941679170e-01,2.070738061681e-01,-3.987428155924e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Sr,0,-2.886320247485e-01,2.344966660810e-01,-6.934389793589e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Te)"
Na,Te,1,-7.250842886095e-02,2.076571425506e-01,-1.640988279401e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Na,Ti,0,-2.073618651419e-01,2.208563838752e-01,-7.919750270739e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Se)"
Na,V,0,-2.549329830263e-01,1.939661251024e-01,-9.581632140151e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,P)"
Na,Y,0,-1.149836004458e-01,-3.145967302520e-02,-2.027971079095e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Sb)"
Na,Zr,0,-5.099613300356e-01,-1.374824907847e-01,-1.709637372072e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Na,Sb)"
Nb,Nd,0,3.497416337174e-01,-1.343826469525e-02,6.675515532530e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,Po)"
Nb,Ne,0,-6.424488910062e-01,-4.886602600433e-01,-3.138703782971e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,O)"
Nb,No,0,2.575562538772e-03,1.383587605480e-01,1.020125790088e-01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(No,Sn)"
Nb,Np,0,2.631807451193e-01,2.613561099670e-01,6.704822523896e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Np,Sn)"
Nb,O,1,-6.535031005937e-01,-5.607688962215e-01,-1.748546619574e+01,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,P,1,-2.717233939648e-01,-4.531618265014e-01,-2.868717397770e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Pa,0,2.722869900851e-01,2.584201624622e-01,6.934655634897e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pa,Sn)"
Nb,Pb,0,2.636277937493e-01,-1.499656763948e-01,2.720878265744e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pb,Rb)"
Nb,Pm,0,6.254108442498e-01,2.526250328790e-01,1.050574117556e+01,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pm,Sn)"
Nb,Po,1,3.953400494564e-01,8.611773043714e-02,5.277319810917e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Pr,0,5.665370951709e-01,1.626871911937e-01,9.781653846731e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,Po)"
Nb,Pu,0,2.764238581005e-01,2.616483724633e-01,7.042654233785e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Pu,Sn)"
Nb,Ra,0,5.575654168237e-01,1.425969084392e-01,7.136445089489e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Ra,Sn)"
Nb,Rb,0,3.733083653535e-01,-3.110965592901e-02,4.593507308480e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Rb,Sb)"
Nb,Rf,0,3.204151376889e-02,1.530278000570e-01,1.267868591132e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Rf,Sn)"
Nb,S,1,-4.771964908512e-01,-4.998127835804e-01,-6.966944827050e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Sb,1,1.087655473774e-01,-1.420832799411e-01,1.153406522203e+00,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Sc,0,2.081432951033e-01,-2.032197123412e-01,2.674533527614e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,S)"
Nb,Se,1,-1.421435669128e-01,-3.436364686957e-01,-1.593747047956e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Si,1,-2.109444192735e-01,-4.200917072866e-01,-2.524746818164e+00,0,0,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Sn,0,1.832943134470e-01,-2.077798147490e-01,1.797262002517e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Sn,Sr)"
Nb,Sr,0,1.578289416475e-01,-2.294228548388e-01,1.775307344445e+00,0,1,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,Te)"
Nb,Te,1,8.258249793454e-02,-2.139470201876e-01,8.750405329548e-01,0,1,local_periodic_metadata_curated,offline curated binary-pair candidate from local periodic metadata (group/period/block); canonicalized
Nb,Ti,0,2.066278088485e-01,-1.629618532682e-01,3.694830655234e+00,0,0,matched_negative_sampling,"matched_by_group_period_from_positive=(Nb,Se)"
